ds,yhat,yhat_lower,yhat_upper
2018-05-11,38.266721399613054,28.043486581873548,48.07104880866448
2018-05-14,38.32362362448466,28.093406068539487,48.67497220054594
2018-05-15,38.21958490903315,29.182214785376487,48.32245568551562
2018-05-16,38.11152328476938,28.18788132913991,48.39626732226943
2018-05-17,38.037908010979024,28.02872065630348,47.94954729385978
2018-05-18,38.036569464729524,27.254016618147283,48.11087789571515
2018-05-21,38.177881604954536,27.454560941491433,48.46261488995038
2018-05-22,38.1249058208896,28.07582541885129,47.65253805130164
2018-05-23,38.07880309197882,28.336342710288214,47.12529455998023
2018-05-24,38.077279129765316,28.36964377984064,48.51380894686225
2018-05-25,38.157145835837234,28.45856860842865,48.91804273000269
2018-05-29,38.63399653129731,28.46371270135452,48.627006623145476
2018-05-30,38.692896515080506,28.455385773298183,49.38166775967383
2018-05-31,38.79609568196815,29.213509662959257,49.074550188047155
2018-06-01,38.97872723203096,29.529293879167685,48.92984712234275
2018-06-04,39.68653507666669,29.930037828334736,50.340553724534445
2018-06-05,39.81792531645156,30.133820016021506,49.694393952834446
2018-06-06,39.94963794862543,29.32138351313521,49.891758290902686
2018-06-07,40.11715473079819,29.77753751306447,50.63499459774497
2018-06-08,40.35540031964492,30.188372599302195,50.969142647522695
2018-06-11,41.18003143011644,30.806295037291378,50.69931227282816
2018-06-12,41.33576864611942,31.749295940533543,50.93897207710974
2018-06-13,41.48615965525221,31.06237134750099,51.6969003659272
2018-06-14,41.6679445079731,31.75770049244321,51.767777968938596
2018-06-15,41.91743295341541,31.61598479341352,51.75146658833991
2018-06-18,42.772320093871464,32.73706798180671,52.54447210797866
2018-06-19,42.9417739925777,32.37096940877262,53.56160913499711
2018-06-20,43.10984899658815,32.83616741905021,52.51249567428107
2018-06-21,43.31432165520328,33.8856321454449,53.757388791401404
2018-06-22,43.59230379555406,33.60300189972988,53.86557963399632
2018-06-25,44.57126851525502,34.53717217441813,55.32048551060343
